IMEI,bank,car,money,stock,size,province,global,shopping,it,food,estate,health,economy,trip,sports,car,issue,social,entertain,job,edu,other,game
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,41,0,0,367,8,0,0,0,31,0,0,0,0,3,0,0,0,0,33
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,18,0,0,3836,7220,0,16,24,205,977,0,0,13,80,5,0,44,0,237
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,12,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,32,0,0,231,232,0,0,0,25,454,0,1,53,1,0,0,41,0,5
94c4b1dbb6076949d3d2ab46e233c2f0,20,0,0,0,44,0,0,8,367,0,0,0,60,0,0,0,0,1,0,0,0,0,1
94c4b1dbb6076949d3d2ab46e233c2f0,2,0,0,0,17,0,0,211,362,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,2,0,0,102,61,0,0,0,0,0,0,0,233,0,0,0,0,0,8
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,151,51,0,0,0,0,0,0,0,22,0,0,0,0,0,58
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,13,0,0,647,290,0,0,0,4,0,0,0,0,0,0,0,0,0,10
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,3,1,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,0,0,0,94,218,0,0,0,0,0,0,0,0,0,0,0,0,0,41
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,32,44,0,0,180,354,0,0,0,2,0,0,0,249,0,0,0,3,0,48
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,15,0,0,322,206,0,0,0,0,0,0,0,0,1,3,0,0,0,0
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,400,22,0,0,214,162,0,0,0,42,0,0,0,0,0,0,0,0,0,62
94c4b1dbb6076949d3d2ab46e233c2f0,0,0,0,0,17,0,0,4151,4105,0,2,9,16,0,0,0,32,2,0,0,1,0,28
1bdb1303ded64aebc9c2b842343714f3,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0
b9ea34e0019b9ec00865a268b8dae0ee,0,0,0,0,4,0,0,430,99,0,0,0,0,0,0,0,55,0,0,0,0,0,0
b10f5d4a02ff369fa6ab32abc5cfe0ff,0,0,0,12,21,0,0,413,639,0,0,2,24,0,0,0,0,0,0,0,5,0,123
